period	AA	TT	CC	GG	SS	WW	RR	YY	sample	condition
10.800000	0.005638	0.015616	0.006232	0.004455	0.004788	0.005191	0.008154	0.013990	29	conmouse
10.900000	0.007622	0.014302	0.007939	0.001626	0.005884	0.008100	0.006882	0.005671	29	conmouse
9.500000	0.007106	0.006246	0.009921	0.010533	0.015667	0.006186	0.014184	0.016386	3	conmouse
9.600000	0.011926	0.003777	0.008517	0.007056	0.025091	0.003540	0.013384	0.014021	3	conmouse
9.700000	0.011726	0.002496	0.002634	0.006405	0.025074	0.004500	0.014685	0.010985	3	conmouse
9.800000	0.006478	0.003582	0.006038	0.008473	0.017410	0.004622	0.013927	0.013131	3	conmouse
9.900000	0.001804	0.004410	0.010131	0.008316	0.007012	0.005763	0.010381	0.015310	3	conmouse
10.000000	0.007240	0.002735	0.008045	0.006377	0.004297	0.007007	0.007880	0.012676	3	conmouse
10.100000	0.008881	0.001674	0.001023	0.006019	0.009333	0.005753	0.006768	0.005575	3	conmouse
10.200000	0.006459	0.006661	0.006758	0.007316	0.012292	0.002317	0.003652	0.003219	3	conmouse
10.300000	0.002310	0.009808	0.010342	0.007910	0.013530	0.002423	0.004190	0.009311	3	conmouse
10.400000	0.001955	0.009300	0.008060	0.008566	0.013170	0.004787	0.009517	0.011536	3	conmouse
10.500000	0.002475	0.005139	0.005578	0.010184	0.011358	0.005171	0.011790	0.010087	3	conmouse
10.600000	0.000263	0.000997	0.012155	0.011220	0.008577	0.004662	0.009488	0.006723	3	conmouse
10.700000	0.003441	0.006641	0.017548	0.010306	0.005416	0.004682	0.004441	0.004254	3	conmouse
10.800000	0.006686	0.009724	0.017451	0.007957	0.004160	0.004406	0.005584	0.005849	3	conmouse
10.900000	0.007981	0.009422	0.012180	0.006586	0.007212	0.002745	0.009913	0.009149	3	conmouse
9.500000	0.010672	0.009615	0.003558	0.002799	0.003454	0.016521	0.019529	0.021619	30	conmouse
9.600000	0.008653	0.007629	0.008728	0.002653	0.005533	0.015445	0.010820	0.015493	30	conmouse
9.700000	0.001809	0.008728	0.010305	0.004825	0.008095	0.009591	0.009364	0.007304	30	conmouse
9.800000	0.005602	0.007227	0.007856	0.005824	0.008993	0.002277	0.011118	0.010379	30	conmouse
9.900000	0.008117	0.005744	0.003543	0.009002	0.007293	0.003512	0.009042	0.012737	30	conmouse
10.000000	0.005099	0.007325	0.006640	0.013560	0.005263	0.006189	0.010638	0.010704	30	conmouse
10.100000	0.000896	0.007409	0.010940	0.014924	0.008530	0.005969	0.013947	0.010347	30	conmouse
10.200000	0.005593	0.004856	0.011308	0.011047	0.012537	0.005936	0.011668	0.012416	30	conmouse
10.300000	0.006072	0.004749	0.007788	0.003482	0.012948	0.009433	0.003816	0.012116	30	conmouse
10.400000	0.002137	0.008298	0.006008	0.006640	0.009176	0.013313	0.008772	0.010966	30	conmouse
10.500000	0.004435	0.010109	0.010253	0.012152	0.003134	0.014170	0.016806	0.013266	30	conmouse
10.600000	0.010024	0.009031	0.012731	0.012332	0.002396	0.010579	0.018604	0.016274	30	conmouse
10.700000	0.012784	0.005950	0.010598	0.007601	0.004745	0.003929	0.013737	0.016553	30	conmouse
10.800000	0.012476	0.003253	0.005132	0.004312	0.004781	0.006957	0.006144	0.015012	30	conmouse
10.900000	0.010677	0.004949	0.006418	0.009794	0.007230	0.013598	0.009475	0.015015	30	conmouse
9.500000	0.003261	0.002612	0.001650	0.002327	0.014863	0.010330	0.012197	0.014743	31	conmouse
9.600000	0.005216	0.003088	0.009772	0.005795	0.008256	0.006083	0.008970	0.009304	31	conmouse
9.700000	0.004088	0.008148	0.013144	0.006056	0.004340	0.003681	0.002489	0.003519	31	conmouse
9.800000	0.007424	0.009556	0.010773	0.008093	0.003150	0.004499	0.006039	0.007796	31	conmouse
9.900000	0.011196	0.006891	0.005576	0.010238	0.005243	0.003402	0.008634	0.006867	31	conmouse
10.000000	0.011318	0.002372	0.004921	0.009913	0.008815	0.009803	0.008959	0.001766	31	conmouse
10.100000	0.008562	0.003245	0.007619	0.008810	0.008683	0.016519	0.014374	0.012547	31	conmouse
10.200000	0.006731	0.007291	0.008733	0.009670	0.005227	0.017657	0.021433	0.020887	31	conmouse
10.300000	0.006813	0.010578	0.008353	0.010500	0.008317	0.011968	0.023622	0.022462	31	conmouse
10.400000	0.006329	0.012136	0.006554	0.009018	0.014371	0.006477	0.018736	0.017130	31	conmouse
10.500000	0.006456	0.010995	0.003439	0.005492	0.016252	0.014047	0.008481	0.008372	31	conmouse
10.600000	0.008380	0.007435	0.002647	0.001529	0.012841	0.020040	0.003790	0.004180	31	conmouse
10.700000	0.009514	0.004066	0.005797	0.001771	0.006892	0.019129	0.012653	0.007535	31	conmouse
10.800000	0.008308	0.004769	0.007874	0.004194	0.005946	0.011610	0.016559	0.008497	31	conmouse
10.900000	0.005477	0.005530	0.008700	0.006961	0.008339	0.000539	0.015246	0.008547	31	conmouse
9.500000	0.009297	0.008770	0.010867	0.010431	0.008806	0.001386	0.017257	0.016899	4	conmouse
9.600000	0.012889	0.011977	0.014999	0.012655	0.012738	0.007304	0.011067	0.006268	4	conmouse
9.700000	0.010291	0.010595	0.012067	0.007717	0.014569	0.013246	0.007542	0.006376	4	conmouse
9.800000	0.002841	0.003686	0.006268	0.003741	0.011683	0.012719	0.014244	0.014096	4	conmouse
9.900000	0.006020	0.004472	0.005907	0.008508	0.006291	0.004670	0.016625	0.016043	4	conmouse
10.000000	0.012080	0.009104	0.006196	0.008601	0.007420	0.009620	0.011752	0.013514	4	conmouse
10.100000	0.013912	0.010146	0.003162	0.003647	0.011589	0.019379	0.004931	0.010795	4	conmouse
10.200000	0.012304	0.012617	0.005696	0.005452	0.012502	0.020858	0.010535	0.011050	4	conmouse
10.300000	0.009003	0.016006	0.010098	0.010802	0.010273	0.012601	0.014654	0.010992	4	conmouse
10.400000	0.005292	0.014909	0.011005	0.011929	0.007086	0.004825	0.011833	0.008228	4	conmouse
10.500000	0.002191	0.007413	0.008269	0.008875	0.004899	0.018799	0.003578	0.004783	4	conmouse
10.600000	0.004940	0.005422	0.004076	0.004320	0.003807	0.028524	0.008321	0.006487	4	conmouse
10.700000	0.009967	0.017068	0.003444	0.003610	0.003825	0.029807	0.017166	0.009998	4	conmouse
10.800000	0.014632	0.024437	0.005406	0.004831	0.004907	0.023247	0.021318	0.012188	4	conmouse
10.900000	0.017688	0.024970	0.006000	0.004444	0.005254	0.012416	0.020063	0.013425	4	conmouse
9.500000	0.013097	0.013727	0.014810	0.015430	0.001204	0.002946	0.006813	0.005332	5	conmouse
9.600000	0.009268	0.008198	0.009239	0.014542	0.005039	0.005445	0.007625	0.002428	5	conmouse
9.700000	0.003950	0.005483	0.003837	0.008577	0.005578	0.014995	0.007945	0.001726	5	conmouse
9.800000	0.004943	0.006934	0.002205	0.000897	0.004746	0.023405	0.004959	0.002242	5	conmouse
9.900000	0.006925	0.003978	0.001317	0.005936	0.008295	0.028235	0.001459	0.004309	5	conmouse
10.000000	0.006481	0.004452	0.002638	0.007565	0.012897	0.027387	0.006566	0.005388	5	conmouse
10.100000	0.007879	0.010570	0.005196	0.005426	0.014548	0.019749	0.009682	0.005497	5	conmouse
10.200000	0.012318	0.012790	0.006008	0.006229	0.011570	0.007489	0.009482	0.008699	5	conmouse
10.300000	0.015843	0.010208	0.004584	0.010729	0.004573	0.005428	0.007006	0.012898	5	conmouse
10.400000	0.016513	0.006647	0.003927	0.013516	0.008357	0.013995	0.004730	0.013981	5	conmouse
10.500000	0.014280	0.008502	0.007758	0.013367	0.018151	0.016067	0.004407	0.010590	5	conmouse
10.600000	0.010009	0.011068	0.011971	0.010864	0.023904	0.012145	0.004920	0.004367	5	conmouse
10.700000	0.004901	0.010449	0.014214	0.007188	0.023213	0.005631	0.005481	0.004105	5	conmouse
10.800000	0.002308	0.007708	0.013673	0.003834	0.016334	0.003840	0.005456	0.007668	5	conmouse
10.900000	0.005896	0.006970	0.010653	0.003991	0.005952	0.005495	0.003854	0.007102	5	conmouse
9.500000	0.006765	0.007260	0.001420	0.000686	0.008661	0.000483	0.005057	0.005072	6	conmouse
9.600000	0.002111	0.009113	0.007171	0.005448	0.016627	0.004010	0.011711	0.006124	6	conmouse
9.700000	0.003821	0.008619	0.009777	0.005616	0.020970	0.008027	0.014355	0.004360	6	conmouse
9.800000	0.007418	0.008107	0.008501	0.006495	0.017041	0.013714	0.012061	0.012096	6	conmouse
9.900000	0.007906	0.006129	0.005275	0.009831	0.006941	0.017367	0.011807	0.021228	6	conmouse
10.000000	0.008457	0.001342	0.005224	0.010036	0.007654	0.015145	0.017146	0.024116	6	conmouse
10.100000	0.010647	0.006162	0.007018	0.006782	0.013037	0.006671	0.019034	0.018261	6	conmouse
10.200000	0.011564	0.011686	0.006729	0.006580	0.010826	0.005189	0.013789	0.008973	6	conmouse
10.300000	0.009743	0.013347	0.004285	0.009835	0.004248	0.014088	0.004448	0.013769	6	conmouse
10.400000	0.006407	0.010712	0.001046	0.010264	0.007840	0.017152	0.008978	0.020624	6	conmouse
10.500000	0.003600	0.005357	0.001752	0.007206	0.011247	0.013904	0.014207	0.018887	6	conmouse
10.600000	0.002434	0.002827	0.003821	0.003086	0.007938	0.007948	0.011803	0.009090	6	conmouse
10.700000	0.004800	0.007975	0.005674	0.002362	0.004843	0.007248	0.003777	0.009255	6	conmouse
10.800000	0.009084	0.012452	0.007442	0.003062	0.014684	0.009512	0.010679	0.021721	6	conmouse
10.900000	0.012722	0.014928	0.008521	0.004308	0.023008	0.007909	0.020276	0.028125	6	conmouse
9.500000	0.005725	0.005759	0.005646	0.007016	0.003371	0.003920	0.006297	0.007250	7	conmouse
9.600000	0.007402	0.003313	0.005028	0.007277	0.005793	0.007337	0.012369	0.020345	7	conmouse
9.700000	0.008275	0.002757	0.003355	0.007642	0.010410	0.005292	0.014326	0.022469	7	conmouse
9.800000	0.007072	0.006429	0.007847	0.009993	0.018629	0.001438	0.010748	0.013598	7	conmouse
9.900000	0.007926	0.006680	0.014515	0.010608	0.026838	0.004829	0.003291	0.007545	7	conmouse
10.000000	0.010136	0.003398	0.017004	0.008279	0.031089	0.007650	0.006349	0.015529	7	conmouse
10.100000	0.009673	0.002615	0.013819	0.005825	0.029561	0.008692	0.010512	0.015931	7	conmouse
10.200000	0.006105	0.006360	0.007267	0.006934	0.023740	0.008123	0.008346	0.007083	7	conmouse
10.300000	0.001908	0.007479	0.001627	0.008183	0.016253	0.006555	0.001859	0.007130	7	conmouse
10.400000	0.004122	0.005965	0.002926	0.007572	0.009268	0.006019	0.008867	0.017086	7	conmouse
10.500000	0.006396	0.004842	0.003659	0.006246	0.003901	0.006883	0.014772	0.019161	7	conmouse
10.600000	0.006617	0.006980	0.005091	0.005486	0.003413	0.006767	0.014529	0.012506	7	conmouse
10.700000	0.005021	0.009382	0.006722	0.004896	0.005558	0.005285	0.008100	0.002428	7	conmouse
10.800000	0.001991	0.010247	0.006091	0.004439	0.005687	0.005174	0.002004	0.012048	7	conmouse
10.900000	0.002670	0.009494	0.003418	0.005168	0.003831	0.006924	0.011378	0.019033	7	conmouse
9.500000	0.006115	0.006926	0.002908	0.003377	0.005341	0.006757	0.004895	0.006408	8	conmouse
9.600000	0.004177	0.012220	0.002833	0.007251	0.010885	0.007650	0.007557	0.011857	8	conmouse
9.700000	0.006838	0.013560	0.003145	0.006856	0.013549	0.011269	0.008652	0.009561	8	conmouse
9.800000	0.010456	0.012269	0.001131	0.002336	0.013820	0.012524	0.006695	0.003520	8	conmouse
9.900000	0.011774	0.011733	0.001979	0.003711	0.013909	0.010496	0.001681	0.009777	8	conmouse
10.000000	0.009804	0.012590	0.003428	0.006475	0.014095	0.007093	0.005194	0.013442	8	conmouse
10.100000	0.007254	0.012285	0.003106	0.004849	0.013129	0.003790	0.009494	0.010539	8	conmouse
10.200000	0.010739	0.010336	0.003549	0.004013	0.012057	0.003914	0.009277	0.005770	8	conmouse
10.300000	0.015561	0.008165	0.005081	0.008777	0.011760	0.006497	0.004325	0.007664	8	conmouse
10.400000	0.016794	0.007491	0.004812	0.011221	0.010243	0.006010	0.003379	0.009683	8	conmouse
10.500000	0.014123	0.008664	0.003367	0.009381	0.005954	0.001808	0.009952	0.009854	8	conmouse
10.600000	0.011024	0.010811	0.007371	0.007016	0.003898	0.010012	0.012722	0.012100	8	conmouse
10.700000	0.012102	0.012780	0.013369	0.011314	0.009373	0.020602	0.010521	0.014780	8	conmouse
10.800000	0.014628	0.013544	0.017334	0.016496	0.012366	0.027819	0.004483	0.013682	8	conmouse
10.900000	0.014489	0.012774	0.017528	0.017674	0.010115	0.028585	0.004585	0.008281	8	conmouse
9.500000	0.010299	0.009654	0.003517	0.004248	0.011942	0.004822	0.004680	0.007050	9	conmouse
9.600000	0.010723	0.009197	0.001822	0.008715	0.016178	0.006543	0.007775	0.011693	9	conmouse
9.700000	0.006247	0.004127	0.003793	0.009607	0.011375	0.013049	0.014324	0.015896	9	conmouse
9.800000	0.005568	0.004615	0.006395	0.007718	0.001959	0.016147	0.013694	0.013351	9	conmouse
9.900000	0.007813	0.007612	0.008416	0.006936	0.006387	0.014840	0.007571	0.007258	9	conmouse
10.000000	0.006457	0.006607	0.007869	0.007341	0.010070	0.010263	0.001467	0.007917	9	conmouse
10.100000	0.003531	0.004426	0.004312	0.005709	0.009008	0.004588	0.008407	0.012371	9	conmouse
10.200000	0.006256	0.005651	0.002471	0.002243	0.005763	0.003522	0.013646	0.013279	9	conmouse
10.300000	0.009613	0.005805	0.006214	0.001122	0.002994	0.005836	0.014805	0.009954	9	conmouse
10.400000	0.010734	0.002546	0.007800	0.002066	0.002098	0.006014	0.010856	0.004125	9	conmouse
10.500000	0.010282	0.004126	0.006786	0.002328	0.004745	0.005293	0.005414	0.006177	9	conmouse
10.600000	0.009349	0.009509	0.005079	0.005599	0.009155	0.006578	0.012521	0.013464	9	conmouse
10.700000	0.007870	0.012215	0.004799	0.009020	0.013729	0.009344	0.021631	0.019101	9	conmouse
10.800000	0.005067	0.011292	0.004878	0.010300	0.017368	0.011862	0.026251	0.021965	9	conmouse
10.900000	0.001017	0.007784	0.004362	0.008755	0.019053	0.013485	0.025006	0.022080	9	conmouse
9.500000	0.003747	0.002958	0.008047	0.007255	0.025523	0.002084	0.003382	0.003509	1	shones
9.600000	0.009228	0.003445	0.009888	0.004257	0.021578	0.006125	0.010439	0.002913	1	shones
9.700000	0.011150	0.008022	0.009551	0.005717	0.012287	0.005662	0.017485	0.009761	1	shones
9.800000	0.010089	0.009815	0.007223	0.006331	0.001730	0.002263	0.019328	0.016075	1	shones
9.900000	0.008437	0.007171	0.004379	0.007532	0.008535	0.005281	0.016652	0.020472	1	shones
10.000000	0.008047	0.002044	0.001297	0.009417	0.013984	0.007751	0.013598	0.022220	1	shones
10.100000	0.007974	0.004415	0.003355	0.009773	0.015142	0.006185	0.013697	0.020286	1	shones
10.200000	0.006876	0.006919	0.008030	0.007832	0.013951	0.001857	0.015635	0.015042	1	shones
10.300000	0.004658	0.006327	0.010413	0.004330	0.012627	0.002621	0.015851	0.009474	1	shones
10.400000	0.004161	0.005803	0.008512	0.001784	0.011771	0.005591	0.013328	0.009763	1	shones
10.500000	0.006754	0.007600	0.002450	0.003466	0.011339	0.008086	0.011455	0.012985	1	shones
10.600000	0.008416	0.008215	0.005481	0.004710	0.011991	0.011445	0.014807	0.013552	1	shones
10.700000	0.007661	0.005875	0.011849	0.004909	0.013185	0.014233	0.019136	0.011089	1	shones
10.800000	0.006076	0.003503	0.013792	0.004666	0.013001	0.014364	0.019574	0.007842	1	shones
10.900000	0.007809	0.007383	0.010229	0.003849	0.010366	0.011365	0.014935	0.006717	1	shones
9.500000	0.003541	0.003742	0.005131	0.003313	0.001671	0.004191	0.004786	0.003284	10	shones
9.600000	0.011781	0.008709	0.004421	0.005665	0.004684	0.006121	0.005258	0.004196	10	shones
9.700000	0.015286	0.011444	0.005850	0.006573	0.007778	0.010677	0.004111	0.006972	10	shones
9.800000	0.011605	0.010499	0.011067	0.008777	0.007713	0.010645	0.003262	0.003876	10	shones
9.900000	0.006448	0.006099	0.012172	0.009232	0.004904	0.009311	0.002364	0.002846	10	shones
10.000000	0.010115	0.000426	0.007589	0.006877	0.004906	0.007790	0.002754	0.008289	10	shones
10.100000	0.012646	0.006030	0.001906	0.006154	0.009507	0.004500	0.005899	0.009452	10	shones
10.200000	0.009729	0.009969	0.009794	0.008906	0.012412	0.001144	0.008876	0.006013	10	shones
10.300000	0.003460	0.010798	0.014930	0.009719	0.011405	0.006199	0.010112	0.000884	10	shones
10.400000	0.004091	0.008601	0.014969	0.007258	0.006697	0.010292	0.009129	0.004071	10	shones
10.500000	0.007361	0.005740	0.010351	0.003405	0.002052	0.012192	0.006251	0.004489	10	shones
10.600000	0.006713	0.007203	0.003262	0.002624	0.006722	0.011354	0.002465	0.001177	10	shones
10.700000	0.003439	0.010508	0.003582	0.003329	0.009683	0.007714	0.002844	0.005618	10	shones
10.800000	0.003561	0.011790	0.007412	0.001896	0.008893	0.003862	0.006035	0.011094	10	shones
10.900000	0.006805	0.010554	0.007183	0.000935	0.005026	0.008603	0.007653	0.013378	10	shones
9.500000	0.006598	0.006726	0.004938	0.004564	0.015151	0.009953	0.005932	0.005521	11	shones
9.600000	0.003644	0.008997	0.005154	0.003342	0.019837	0.009918	0.005717	0.006421	11	shones
9.700000	0.004523	0.012246	0.005800	0.004951	0.024150	0.007036	0.010434	0.013306	11	shones
9.800000	0.010918	0.012693	0.002505	0.001849	0.024122	0.003184	0.017031	0.017258	11	shones
9.900000	0.011934	0.010779	0.002593	0.003598	0.018153	0.005871	0.020553	0.015201	11	shones
10.000000	0.006968	0.009095	0.006022	0.006697	0.008602	0.007375	0.019263	0.009569	11	shones
10.100000	0.001870	0.008517	0.006249	0.006434	0.005892	0.005597	0.014030	0.008646	11	shones
10.200000	0.007030	0.006998	0.004713	0.004618	0.011368	0.005284	0.007931	0.011654	11	shones
10.300000	0.007578	0.004897	0.004813	0.004353	0.011659	0.007551	0.003587	0.011019	11	shones
10.400000	0.003057	0.006616	0.005498	0.004151	0.007182	0.007597	0.003604	0.008678	11	shones
10.500000	0.003868	0.009121	0.004501	0.002621	0.007953	0.005283	0.008480	0.011793	11	shones
10.600000	0.009020	0.008585	0.003481	0.003653	0.014749	0.004995	0.013788	0.016515	11	shones
10.700000	0.010015	0.004857	0.005143	0.006059	0.018246	0.006987	0.016554	0.017350	11	shones
10.800000	0.006770	0.002593	0.006444	0.006438	0.016251	0.006964	0.015099	0.013312	11	shones
10.900000	0.003351	0.006319	0.005486	0.004386	0.009759	0.005427	0.009774	0.006100	11	shones
9.500000	0.014119	0.013456	0.021167	0.020565	0.001234	0.010176	0.010138	0.007734	12	shones
9.600000	0.009300	0.006341	0.022303	0.014548	0.006078	0.007484	0.014144	0.006728	12	shones
9.700000	0.002571	0.009619	0.019157	0.010182	0.010180	0.005406	0.010270	0.003008	12	shones
9.800000	0.013683	0.015274	0.013451	0.011341	0.011524	0.003199	0.001915	0.004124	12	shones
9.900000	0.019058	0.016118	0.007836	0.009928	0.011438	0.002616	0.005921	0.006473	12	shones
10.000000	0.016539	0.012325	0.005681	0.005117	0.009029	0.005811	0.007384	0.003312	12	shones
10.100000	0.008729	0.005586	0.006163	0.004487	0.007396	0.008127	0.005878	0.005850	12	shones
10.200000	0.002645	0.002810	0.006503	0.006333	0.016666	0.009640	0.011268	0.015817	12	shones
10.300000	0.005500	0.009436	0.008041	0.003609	0.027856	0.010851	0.017068	0.022585	12	shones
10.400000	0.006740	0.013943	0.011663	0.003257	0.034115	0.010973	0.018264	0.023108	12	shones
10.500000	0.009401	0.015180	0.015116	0.011010	0.032695	0.009967	0.015908	0.017589	12	shones
10.600000	0.013834	0.013186	0.016114	0.016454	0.024454	0.010164	0.014434	0.009265	12	shones
10.700000	0.016148	0.009276	0.013719	0.017615	0.013406	0.012444	0.014927	0.005360	12	shones
10.800000	0.014417	0.005810	0.008491	0.014582	0.006295	0.013860	0.013465	0.008044	12	shones
10.900000	0.009349	0.004864	0.002752	0.009341	0.007468	0.012262	0.008510	0.008077	12	shones
9.500000	0.017886	0.018425	0.010315	0.010273	0.015517	0.011700	0.003635	0.004322	13	shones
9.600000	0.014508	0.021025	0.010939	0.010587	0.015702	0.003377	0.006706	0.003176	13	shones
9.700000	0.008646	0.016150	0.007427	0.006576	0.007381	0.005218	0.006699	0.007320	13	shones
9.800000	0.004807	0.007488	0.001892	0.001874	0.002870	0.007105	0.008522	0.008032	13	shones
9.900000	0.005935	0.000354	0.005235	0.001249	0.008538	0.005273	0.008322	0.007057	13	shones
10.000000	0.008097	0.002435	0.011741	0.004800	0.007295	0.001916	0.005352	0.012437	13	shones
10.100000	0.010346	0.005679	0.015427	0.010366	0.003666	0.003021	0.012251	0.017858	13	shones
10.200000	0.011976	0.012054	0.014266	0.014499	0.007736	0.005517	0.020071	0.017601	13	shones
10.300000	0.011717	0.016790	0.008351	0.014641	0.009927	0.005919	0.020749	0.011482	13	shones
10.400000	0.009454	0.016622	0.002250	0.011483	0.007385	0.004061	0.013376	0.007411	13	shones
10.500000	0.006281	0.011119	0.008003	0.009584	0.005156	0.002786	0.007799	0.013817	13	shones
10.600000	0.003304	0.003044	0.011203	0.011329	0.009231	0.005541	0.017014	0.018563	13	shones
10.700000	0.001418	0.008061	0.009649	0.012128	0.011724	0.007545	0.023164	0.017975	13	shones
10.800000	0.005099	0.014844	0.004586	0.009893	0.009661	0.007116	0.021322	0.013088	13	shones
10.900000	0.010697	0.017859	0.001761	0.006607	0.004016	0.004999	0.012872	0.006984	13	shones
9.500000	0.002852	0.002725	0.011409	0.014228	0.002027	0.012033	0.006896	0.005698	14	shones
9.600000	0.008310	0.004374	0.007102	0.008330	0.006725	0.006979	0.005475	0.011105	14	shones
9.700000	0.010625	0.003963	0.003356	0.009491	0.007935	0.016961	0.006735	0.011626	14	shones
9.800000	0.006442	0.003546	0.011661	0.015066	0.004934	0.020692	0.008680	0.010103	14	shones
9.900000	0.004360	0.006560	0.016593	0.015562	0.006726	0.019597	0.007667	0.011681	14	shones
10.000000	0.011331	0.010045	0.016162	0.010868	0.011445	0.016310	0.005442	0.014030	14	shones
10.100000	0.013871	0.011829	0.012563	0.008117	0.011155	0.010672	0.009207	0.013463	14	shones
10.200000	0.010906	0.011146	0.010172	0.013547	0.006365	0.003116	0.013591	0.009834	14	shones
10.300000	0.006327	0.007945	0.009304	0.017598	0.010213	0.005759	0.014022	0.004372	14	shones
10.400000	0.007040	0.003272	0.007139	0.016519	0.019380	0.011407	0.011604	0.001752	14	shones
10.500000	0.008442	0.003212	0.004605	0.010777	0.024636	0.013667	0.011946	0.007153	14	shones
10.600000	0.006106	0.006820	0.004958	0.003552	0.023908	0.013333	0.015795	0.011208	14	shones
10.700000	0.000911	0.008388	0.005125	0.006945	0.018579	0.011929	0.017865	0.013105	14	shones
10.800000	0.004727	0.008057	0.004089	0.012323	0.012304	0.009634	0.015913	0.012465	14	shones
10.900000	0.008302	0.007635	0.007519	0.014353	0.009002	0.005808	0.010736	0.009578	14	shones
9.500000	0.008520	0.007702	0.008878	0.008908	0.013784	0.011269	0.003944	0.005840	15	shones
9.600000	0.013754	0.005448	0.011878	0.006084	0.021946	0.012571	0.005295	0.006039	15	shones
9.700000	0.011136	0.001882	0.010777	0.001588	0.019842	0.008526	0.009660	0.004091	15	shones
9.800000	0.004472	0.003003	0.008661	0.007624	0.011162	0.005395	0.009159	0.005994	15	shones
9.900000	0.008578	0.005780	0.009623	0.011151	0.003815	0.009707	0.004551	0.009121	15	shones
10.000000	0.012110	0.006580	0.009556	0.010159	0.005150	0.010870	0.005467	0.009086	15	shones
10.100000	0.009399	0.005465	0.005118	0.006328	0.004067	0.010365	0.011284	0.008705	15	shones
10.200000	0.003434	0.003953	0.003673	0.003378	0.000969	0.015314	0.014117	0.012465	15	shones
10.300000	0.004506	0.003750	0.009557	0.002622	0.003951	0.020768	0.012880	0.015338	15	shones
10.400000	0.006154	0.004040	0.010976	0.001136	0.006155	0.020996	0.008620	0.013010	15	shones
10.500000	0.003288	0.003514	0.006871	0.002686	0.008706	0.015588	0.003931	0.005983	15	shones
10.600000	0.002975	0.002114	0.005110	0.005388	0.012270	0.008563	0.004351	0.007333	15	shones
10.700000	0.007888	0.000676	0.012693	0.007110	0.014490	0.007351	0.007224	0.015703	15	shones
10.800000	0.009552	0.001822	0.017714	0.008478	0.013410	0.008820	0.008921	0.019923	15	shones
10.900000	0.007069	0.002818	0.017249	0.010037	0.009026	0.007251	0.009508	0.018537	15	shones
9.500000	0.013879	0.013374	0.006219	0.006660	0.002259	0.000915	0.005974	0.004871	16	shones
9.600000	0.018697	0.012245	0.006935	0.002066	0.004561	0.004313	0.006038	0.003098	16	shones
9.700000	0.017607	0.009191	0.011199	0.006123	0.004899	0.006583	0.012134	0.009625	16	shones
9.800000	0.011127	0.008405	0.011596	0.010769	0.003634	0.005168	0.019729	0.019928	16	shones
9.900000	0.003390	0.008080	0.008125	0.009180	0.004823	0.003147	0.023042	0.023915	16	shones
10.000000	0.004817	0.005244	0.005645	0.004148	0.006377	0.009929	0.020766	0.019032	16	shones
10.100000	0.005679	0.002529	0.008429	0.007641	0.006633	0.016226	0.015378	0.009963	16	shones
10.200000	0.004204	0.004249	0.010743	0.010902	0.006556	0.018105	0.012005	0.011919	16	shones
10.300000	0.007486	0.003909	0.010415	0.008281	0.006112	0.014750	0.011463	0.016977	16	shones
10.400000	0.010769	0.001384	0.008837	0.001315	0.004386	0.008301	0.010151	0.014873	16	shones
10.500000	0.010015	0.004479	0.008851	0.006812	0.002517	0.003187	0.008490	0.007263	16	shones
10.600000	0.006637	0.007038	0.010875	0.010992	0.003772	0.003099	0.009071	0.007481	16	shones
10.700000	0.008862	0.006827	0.013109	0.009681	0.004765	0.002933	0.009754	0.014002	16	shones
10.800000	0.014523	0.006694	0.014912	0.005746	0.004321	0.006521	0.008027	0.015728	16	shones
10.900000	0.017063	0.010249	0.016430	0.010145	0.006315	0.011609	0.006379	0.013554	16	shones
9.500000	0.003607	0.002839	0.011331	0.011447	0.013777	0.009039	0.019731	0.016867	17	shones
9.600000	0.005696	0.004941	0.010554	0.011122	0.011771	0.009080	0.021192	0.014999	17	shones
9.700000	0.007105	0.007079	0.006949	0.007745	0.006388	0.010807	0.009919	0.010242	17	shones
9.800000	0.006859	0.006654	0.002482	0.003092	0.001712	0.011468	0.010355	0.013523	17	shones
9.900000	0.004893	0.007190	0.004817	0.002005	0.003802	0.009706	0.022200	0.016999	17	shones
10.000000	0.002103	0.008112	0.008919	0.003888	0.005587	0.006002	0.024002	0.015056	17	shones
10.100000	0.001236	0.006564	0.010065	0.005785	0.005673	0.005711	0.016691	0.010904	17	shones
10.200000	0.002877	0.002722	0.007796	0.008125	0.004554	0.010319	0.009894	0.010237	17	shones
10.300000	0.004012	0.003010	0.003414	0.009468	0.003959	0.012958	0.012096	0.009883	17	shones
10.400000	0.005152	0.006058	0.001114	0.008642	0.005654	0.011476	0.012399	0.005535	17	shones
10.500000	0.006040	0.006699	0.003043	0.005656	0.007888	0.006563	0.008109	0.002796	17	shones
10.600000	0.005688	0.005946	0.002207	0.002452	0.009084	0.004351	0.007871	0.010154	17	shones
10.700000	0.003601	0.006911	0.002148	0.005519	0.008613	0.009869	0.012845	0.014599	17	shones
10.800000	0.000179	0.009122	0.006224	0.009769	0.006472	0.014298	0.014537	0.014343	17	shones
10.900000	0.003537	0.009657	0.009767	0.012268	0.004141	0.015905	0.011557	0.009956	17	shones
9.500000	0.008026	0.007561	0.004959	0.005777	0.007824	0.000859	0.006141	0.007674	18	shones
