period	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
40.000000	0.015076	0.012790	0.007765	0.012632	0.002902	0.004957	0.011286	0.005887	0.006226	0.011338	0.005051	0.003052	0.009717	0.025513	0.012842	0.007545	0.013035	0.014854	0.019493	0.006229
40.100000	0.014929	0.012898	0.007857	0.012906	0.003176	0.004402	0.011552	0.005661	0.006557	0.011249	0.004993	0.003241	0.009928	0.025498	0.013327	0.007141	0.013003	0.015044	0.019451	0.005619
40.200000	0.014774	0.012989	0.007964	0.013181	0.003533	0.003854	0.011801	0.005447	0.006886	0.011145	0.004940	0.003425	0.010154	0.025453	0.013794	0.006747	0.012970	0.015238	0.019409	0.005035
40.300000	0.014612	0.013061	0.008082	0.013458	0.003946	0.003312	0.012033	0.005247	0.007211	0.011029	0.004894	0.003601	0.010391	0.025379	0.014244	0.006362	0.012936	0.015434	0.019368	0.004484
40.400000	0.014443	0.013114	0.008208	0.013734	0.004396	0.002779	0.012247	0.005063	0.007526	0.010899	0.004854	0.003768	0.010638	0.025276	0.014677	0.005986	0.012899	0.015632	0.019327	0.003978
40.500000	0.014266	0.013148	0.008339	0.014009	0.004867	0.002253	0.012442	0.004896	0.007830	0.010756	0.004818	0.003927	0.010893	0.025144	0.015090	0.005619	0.012860	0.015831	0.019287	0.003531
40.600000	0.014082	0.013161	0.008473	0.014280	0.005350	0.001738	0.012616	0.004750	0.008120	0.010601	0.004786	0.004076	0.011152	0.024983	0.015483	0.005262	0.012816	0.016029	0.019247	0.003162
40.700000	0.013888	0.013154	0.008607	0.014548	0.005838	0.001233	0.012769	0.004626	0.008395	0.010434	0.004757	0.004215	0.011414	0.024791	0.015856	0.004914	0.012767	0.016225	0.019205	0.002896
40.800000	0.013687	0.013125	0.008740	0.014809	0.006325	0.000741	0.012899	0.004525	0.008651	0.010255	0.004731	0.004344	0.011676	0.024569	0.016207	0.004576	0.012712	0.016418	0.019162	0.002757
40.900000	0.013476	0.013073	0.008868	0.015062	0.006807	0.000270	0.013005	0.004450	0.008888	0.010064	0.004705	0.004461	0.011937	0.024315	0.016534	0.004249	0.012650	0.016605	0.019116	0.002754
41.000000	0.013256	0.012999	0.008992	0.015306	0.007281	0.000235	0.013086	0.004400	0.009105	0.009862	0.004680	0.004566	0.012193	0.024030	0.016838	0.003933	0.012580	0.016787	0.019067	0.002882
41.100000	0.013027	0.012900	0.009108	0.015539	0.007744	0.000677	0.013142	0.004377	0.009300	0.009650	0.004655	0.004658	0.012443	0.023714	0.017115	0.003629	0.012501	0.016960	0.019013	0.003115
41.200000	0.012789	0.012778	0.009216	0.015759	0.008193	0.001114	0.013170	0.004379	0.009472	0.009428	0.004628	0.004738	0.012684	0.023365	0.017366	0.003340	0.012413	0.017123	0.018955	0.003425
41.300000	0.012542	0.012631	0.009316	0.015965	0.008627	0.001536	0.013171	0.004406	0.009620	0.009197	0.004599	0.004805	0.012916	0.022984	0.017590	0.003067	0.012314	0.017276	0.018891	0.003786
41.400000	0.012287	0.012460	0.009405	0.016155	0.009043	0.001941	0.013144	0.004456	0.009743	0.008958	0.004569	0.004859	0.013135	0.022573	0.017785	0.002815	0.012205	0.017416	0.018822	0.004176
41.500000	0.012024	0.012265	0.009485	0.016329	0.009441	0.002329	0.013088	0.004527	0.009842	0.008713	0.004535	0.004900	0.013341	0.022131	0.017952	0.002587	0.012085	0.017544	0.018746	0.004583
41.600000	0.011755	0.012045	0.009555	0.016486	0.009817	0.002697	0.013004	0.004616	0.009917	0.008464	0.004499	0.004927	0.013533	0.021660	0.018089	0.002390	0.011955	0.017657	0.018663	0.004994
41.700000	0.011480	0.011803	0.009615	0.016624	0.010173	0.003047	0.012892	0.004721	0.009966	0.008211	0.004460	0.004942	0.013708	0.021161	0.018198	0.002230	0.011814	0.017757	0.018574	0.005404
41.800000	0.011202	0.011537	0.009665	0.016745	0.010506	0.003376	0.012752	0.004838	0.009990	0.007957	0.004418	0.004944	0.013868	0.020636	0.018278	0.002115	0.011664	0.017841	0.018480	0.005807
41.900000	0.010920	0.011250	0.009706	0.016847	0.010816	0.003685	0.012585	0.004967	0.009991	0.007704	0.004373	0.004933	0.014010	0.020087	0.018330	0.002050	0.011504	0.017911	0.018379	0.006198
42.000000	0.010638	0.010943	0.009739	0.016930	0.011103	0.003973	0.012391	0.005103	0.009968	0.007455	0.004327	0.004912	0.014136	0.019516	0.018354	0.002041	0.011336	0.017966	0.018274	0.006577
42.100000	0.010356	0.010615	0.009765	0.016995	0.011368	0.004241	0.012172	0.005244	0.009922	0.007211	0.004279	0.004879	0.014244	0.018926	0.018353	0.002086	0.011161	0.018007	0.018164	0.006939
42.200000	0.010077	0.010270	0.009786	0.017043	0.011609	0.004488	0.011929	0.005390	0.009855	0.006976	0.004231	0.004837	0.014335	0.018318	0.018326	0.002183	0.010979	0.018035	0.018051	0.007285
42.300000	0.009803	0.009907	0.009801	0.017073	0.011828	0.004714	0.011662	0.005537	0.009766	0.006752	0.004183	0.004785	0.014409	0.017695	0.018275	0.002324	0.010793	0.018049	0.017935	0.007613
42.400000	0.009534	0.009529	0.009814	0.017087	0.012024	0.004921	0.011373	0.005685	0.009659	0.006541	0.004137	0.004726	0.014466	0.017060	0.018202	0.002501	0.010603	0.018050	0.017817	0.007923
42.500000	0.009274	0.009136	0.009825	0.017085	0.012199	0.005109	0.011064	0.005831	0.009532	0.006347	0.004093	0.004659	0.014508	0.016413	0.018108	0.002709	0.010410	0.018040	0.017698	0.008214
42.600000	0.009024	0.008729	0.009835	0.017069	0.012353	0.005278	0.010734	0.005976	0.009388	0.006173	0.004053	0.004586	0.014533	0.015758	0.017994	0.002939	0.010216	0.018019	0.017579	0.008487
42.700000	0.008785	0.008310	0.009847	0.017038	0.012487	0.005429	0.010386	0.006118	0.009228	0.006020	0.004018	0.004508	0.014544	0.015097	0.017862	0.003189	0.010023	0.017988	0.017461	0.008741
42.800000	0.008561	0.007879	0.009861	0.016994	0.012601	0.005564	0.010020	0.006257	0.009052	0.005892	0.003990	0.004427	0.014540	0.014430	0.017713	0.003454	0.009832	0.017947	0.017343	0.008977
42.900000	0.008352	0.007437	0.009879	0.016937	0.012696	0.005682	0.009638	0.006391	0.008862	0.005790	0.003970	0.004343	0.014521	0.013761	0.017548	0.003731	0.009643	0.017897	0.017228	0.009195
43.000000	0.008160	0.006986	0.009903	0.016867	0.012773	0.005785	0.009239	0.006520	0.008659	0.005716	0.003959	0.004258	0.014489	0.013090	0.017369	0.004019	0.009459	0.017840	0.017114	0.009395
43.100000	0.007986	0.006524	0.009933	0.016786	0.012832	0.005873	0.008826	0.006644	0.008444	0.005672	0.003959	0.004173	0.014443	0.012419	0.017176	0.004315	0.009281	0.017774	0.017003	0.009578
43.200000	0.007833	0.006054	0.009971	0.016694	0.012875	0.005949	0.008398	0.006763	0.008217	0.005658	0.003972	0.004090	0.014385	0.011749	0.016969	0.004620	0.009111	0.017700	0.016894	0.009743
43.300000	0.007701	0.005576	0.010017	0.016590	0.012900	0.006012	0.007956	0.006875	0.007979	0.005674	0.003998	0.004011	0.014313	0.011083	0.016751	0.004932	0.008949	0.017620	0.016788	0.009892
43.400000	0.007591	0.005090	0.010073	0.016475	0.012910	0.006065	0.007500	0.006981	0.007731	0.005720	0.004038	0.003935	0.014228	0.010421	0.016521	0.005250	0.008797	0.017532	0.016685	0.010024
43.500000	0.007503	0.004597	0.010138	0.016349	0.012903	0.006108	0.007033	0.007080	0.007474	0.005795	0.004094	0.003866	0.014130	0.009767	0.016280	0.005574	0.008657	0.017437	0.016584	0.010140
43.600000	0.007440	0.004096	0.010214	0.016212	0.012881	0.006142	0.006553	0.007172	0.007208	0.005897	0.004165	0.003805	0.014019	0.009121	0.016028	0.005903	0.008530	0.017335	0.016485	0.010240
43.700000	0.007400	0.003590	0.010301	0.016064	0.012843	0.006169	0.006063	0.007256	0.006935	0.006024	0.004252	0.003753	0.013894	0.008488	0.015765	0.006237	0.008416	0.017226	0.016389	0.010323
43.800000	0.007383	0.003077	0.010399	0.015905	0.012789	0.006190	0.005562	0.007333	0.006655	0.006174	0.004354	0.003712	0.013757	0.007871	0.015493	0.006575	0.008318	0.017109	0.016294	0.010391
43.900000	0.007389	0.002560	0.010508	0.015734	0.012721	0.006206	0.005053	0.007401	0.006369	0.006345	0.004473	0.003683	0.013605	0.007273	0.015211	0.006917	0.008237	0.016984	0.016200	0.010442
44.000000	0.007418	0.002038	0.010628	0.015552	0.012637	0.006220	0.004537	0.007461	0.006078	0.006533	0.004607	0.003667	0.013441	0.006703	0.014920	0.007261	0.008173	0.016851	0.016107	0.010478
44.100000	0.007467	0.001515	0.010759	0.015357	0.012539	0.006232	0.004016	0.007511	0.005783	0.006737	0.004755	0.003666	0.013262	0.006166	0.014619	0.007607	0.008128	0.016710	0.016014	0.010497
44.200000	0.007536	0.000995	0.010900	0.015151	0.012425	0.006244	0.003494	0.007553	0.005487	0.006954	0.004917	0.003680	0.013069	0.005672	0.014310	0.007955	0.008102	0.016560	0.015922	0.010500
44.300000	0.007623	0.000504	0.011050	0.014933	0.012298	0.006258	0.002979	0.007585	0.005189	0.007181	0.005092	0.003709	0.012862	0.005235	0.013993	0.008304	0.008095	0.016402	0.015829	0.010488
44.400000	0.007726	0.000310	0.011210	0.014703	0.012155	0.006276	0.002479	0.007607	0.004893	0.007416	0.005278	0.003754	0.012641	0.004868	0.013668	0.008653	0.008108	0.016236	0.015735	0.010460
44.500000	0.007844	0.000723	0.011377	0.014461	0.011999	0.006299	0.002017	0.007619	0.004600	0.007658	0.005474	0.003814	0.012406	0.004587	0.013336	0.009000	0.008141	0.016060	0.015640	0.010416
44.600000	0.007974	0.001240	0.011551	0.014207	0.011830	0.006330	0.001632	0.007621	0.004314	0.007904	0.005680	0.003889	0.012157	0.004407	0.012998	0.009346	0.008194	0.015876	0.015543	0.010358
44.700000	0.008115	0.001772	0.011732	0.013941	0.011648	0.006369	0.001401	0.007613	0.004038	0.008152	0.005894	0.003977	0.011895	0.004338	0.012655	0.009689	0.008266	0.015683	0.015445	0.010284
44.800000	0.008264	0.002308	0.011918	0.013665	0.011454	0.006419	0.001408	0.007594	0.003775	0.008401	0.006114	0.004077	0.011619	0.004383	0.012307	0.010029	0.008356	0.015483	0.015345	0.010196
44.900000	0.008420	0.002843	0.012109	0.013377	0.011248	0.006480	0.001656	0.007565	0.003530	0.008649	0.006340	0.004189	0.011331	0.004535	0.011957	0.010365	0.008464	0.015274	0.015244	0.010094
45.000000	0.008580	0.003377	0.012302	0.013080	0.011032	0.006555	0.002061	0.007526	0.003309	0.008895	0.006571	0.004310	0.011031	0.004779	0.011606	0.010695	0.008587	0.015059	0.015141	0.009978
45.100000	0.008744	0.003906	0.012499	0.012774	0.010808	0.006644	0.002550	0.007478	0.003118	0.009137	0.006804	0.004439	0.010720	0.005099	0.011254	0.011020	0.008726	0.014837	0.015037	0.009850
45.200000	0.008910	0.004431	0.012697	0.012459	0.010575	0.006748	0.003084	0.007419	0.002964	0.009375	0.007041	0.004576	0.010398	0.005476	0.010903	0.011339	0.008879	0.014609	0.014931	0.009711
45.300000	0.009076	0.004951	0.012895	0.012137	0.010335	0.006867	0.003642	0.007352	0.002851	0.009608	0.007278	0.004717	0.010066	0.005897	0.010556	0.011651	0.009043	0.014377	0.014825	0.009560
45.400000	0.009241	0.005464	0.013094	0.011808	0.010090	0.007003	0.004213	0.007275	0.002786	0.009836	0.007516	0.004863	0.009726	0.006347	0.010213	0.011956	0.009219	0.014140	0.014719	0.009400
45.500000	0.009405	0.005970	0.013292	0.011473	0.009841	0.007155	0.004790	0.007190	0.002770	0.010056	0.007754	0.005012	0.009378	0.006818	0.009877	0.012254	0.009404	0.013900	0.014612	0.009230
45.600000	0.009565	0.006468	0.013488	0.011134	0.009589	0.007323	0.005371	0.007097	0.002803	0.010271	0.007991	0.005162	0.009023	0.007300	0.009548	0.012544	0.009597	0.013658	0.014506	0.009053
45.700000	0.009722	0.006958	0.013683	0.010791	0.009337	0.007506	0.005951	0.006997	0.002883	0.010478	0.008227	0.005313	0.008662	0.007790	0.009230	0.012826	0.009797	0.013415	0.014401	0.008870
45.800000	0.009875	0.007439	0.013875	0.010445	0.009085	0.007705	0.006530	0.006889	0.003003	0.010678	0.008461	0.005464	0.008296	0.008281	0.008923	0.013100	0.010003	0.013171	0.014298	0.008680
45.900000	0.010023	0.007911	0.014065	0.010097	0.008835	0.007918	0.007106	0.006775	0.003158	0.010870	0.008693	0.005614	0.007927	0.008771	0.008630	0.013366	0.010214	0.012928	0.014196	0.008486
46.000000	0.010166	0.008373	0.014252	0.009747	0.008588	0.008145	0.007677	0.006655	0.003341	0.011055	0.008922	0.005762	0.007553	0.009258	0.008351	0.013624	0.010428	0.012687	0.014097	0.008288
46.100000	0.010303	0.008827	0.014435	0.009398	0.008348	0.008385	0.008243	0.006529	0.003544	0.011233	0.009148	0.005907	0.007178	0.009738	0.008090	0.013874	0.010646	0.012448	0.014000	0.008088
46.200000	0.010434	0.009270	0.014615	0.009049	0.008114	0.008637	0.008804	0.006398	0.003764	0.011404	0.009371	0.006050	0.006801	0.010211	0.007847	0.014116	0.010865	0.012212	0.013907	0.007887
46.300000	0.010559	0.009704	0.014791	0.008702	0.007889	0.008901	0.009358	0.006262	0.003996	0.011568	0.009591	0.006189	0.006423	0.010675	0.007623	0.014350	0.011085	0.011980	0.013817	0.007685
46.400000	0.010677	0.010129	0.014963	0.008356	0.007674	0.009175	0.009906	0.006123	0.004235	0.011724	0.009807	0.006323	0.006045	0.011130	0.007420	0.014577	0.011306	0.011752	0.013731	0.007484
46.500000	0.010789	0.010544	0.015130	0.008012	0.007471	0.009458	0.010447	0.005979	0.004479	0.011874	0.010020	0.006454	0.005668	0.011574	0.007240	0.014795	0.011527	0.011529	0.013649	0.007284
46.600000	0.010895	0.010949	0.015293	0.007671	0.007281	0.009750	0.010981	0.005832	0.004726	0.012018	0.010228	0.006579	0.005291	0.012009	0.007082	0.015007	0.011747	0.011312	0.013570	0.007087
46.700000	0.010994	0.011345	0.015451	0.007333	0.007106	0.010050	0.011507	0.005681	0.004973	0.012154	0.010433	0.006700	0.004917	0.012432	0.006948	0.015210	0.011966	0.011100	0.013496	0.006893
46.800000	0.011085	0.011731	0.015604	0.006998	0.006948	0.010358	0.012026	0.005527	0.005219	0.012285	0.010633	0.006815	0.004546	0.012844	0.006838	0.015406	0.012184	0.010895	0.013426	0.006704
46.900000	0.011170	0.012108	0.015751	0.006668	0.006808	0.010671	0.012537	0.005371	0.005463	0.012409	0.010829	0.006924	0.004178	0.013245	0.006752	0.015594	0.012399	0.010696	0.013359	0.006520
47.000000	0.011247	0.012475	0.015893	0.006341	0.006687	0.010989	0.013040	0.005212	0.005703	0.012526	0.011021	0.007027	0.003814	0.013635	0.006690	0.015774	0.012611	0.010503	0.013297	0.006342
47.100000	0.011317	0.012832	0.016028	0.006019	0.006586	0.011312	0.013535	0.005051	0.005940	0.012638	0.011207	0.007123	0.003457	0.014012	0.006650	0.015946	0.012820	0.010317	0.013238	0.006171
47.200000	0.011380	0.013179	0.016157	0.005701	0.006506	0.011639	0.014021	0.004887	0.006171	0.012743	0.011389	0.007213	0.003107	0.014377	0.006633	0.016110	0.013025	0.010138	0.013182	0.006008
47.300000	0.011434	0.013517	0.016278	0.005388	0.006448	0.011969	0.014498	0.004722	0.006396	0.012842	0.011565	0.007295	0.002767	0.014730	0.006636	0.016265	0.013225	0.009966	0.013130	0.005853
47.400000	0.011480	0.013844	0.016392	0.005080	0.006413	0.012301	0.014966	0.004555	0.006615	0.012934	0.011735	0.007370	0.002440	0.015070	0.006659	0.016411	0.013421	0.009800	0.013080	0.005708
47.500000	0.011518	0.014161	0.016497	0.004776	0.006399	0.012633	0.015424	0.004386	0.006827	0.013019	0.011900	0.007437	0.002132	0.015397	0.006699	0.016547	0.013611	0.009640	0.013032	0.005574
47.600000	0.011547	0.014467	0.016594	0.004478	0.006408	0.012967	0.015872	0.004215	0.007031	0.013098	0.012058	0.007496	0.001851	0.015711	0.006756	0.016674	0.013795	0.009487	0.012986	0.005450
47.700000	0.011568	0.014762	0.016681	0.004185	0.006439	0.013299	0.016308	0.004043	0.007228	0.013170	0.012209	0.007547	0.001609	0.016011	0.006826	0.016790	0.013973	0.009340	0.012942	0.005337
47.800000	0.011579	0.015045	0.016758	0.003898	0.006490	0.013630	0.016733	0.003870	0.007415	0.013234	0.012353	0.007588	0.001424	0.016296	0.006909	0.016895	0.014142	0.009199	0.012898	0.005237
47.900000	0.011580	0.015316	0.016825	0.003617	0.006562	0.013959	0.017146	0.003696	0.007594	0.013291	0.012489	0.007621	0.001319	0.016567	0.007002	0.016989	0.014304	0.009063	0.012855	0.005150
48.000000	0.011572	0.015575	0.016880	0.003341	0.006652	0.014284	0.017546	0.003521	0.007763	0.013340	0.012617	0.007644	0.001309	0.016823	0.007103	0.017072	0.014458	0.008933	0.012811	0.005076
48.100000	0.011555	0.015821	0.016924	0.003072	0.006759	0.014605	0.017932	0.003346	0.007923	0.013382	0.012737	0.007658	0.001393	0.017064	0.007211	0.017141	0.014602	0.008808	0.012767	0.005015
48.200000	0.011526	0.016053	0.016955	0.002810	0.006882	0.014922	0.018304	0.003170	0.008072	0.013416	0.012848	0.007661	0.001554	0.017288	0.007323	0.017198	0.014737	0.008687	0.012722	0.004968
48.300000	0.011488	0.016272	0.016974	0.002554	0.007020	0.015232	0.018661	0.002996	0.008210	0.013441	0.012950	0.007654	0.001767	0.017496	0.007439	0.017242	0.014861	0.008570	0.012675	0.004934
48.400000	0.011439	0.016477	0.016979	0.002306	0.007169	0.015535	0.019002	0.002822	0.008337	0.013458	0.013043	0.007638	0.002014	0.017687	0.007556	0.017271	0.014975	0.008458	0.012627	0.004912
48.500000	0.011380	0.016667	0.016971	0.002066	0.007330	0.015831	0.019327	0.002649	0.008453	0.013466	0.013126	0.007610	0.002280	0.017862	0.007674	0.017287	0.015077	0.008349	0.012575	0.004904
48.600000	0.011311	0.016843	0.016949	0.001835	0.007500	0.016119	0.019635	0.002479	0.008557	0.013466	0.013198	0.007572	0.002558	0.018018	0.007790	0.017288	0.015168	0.008243	0.012521	0.004907
48.700000	0.011231	0.017003	0.016913	0.001613	0.007678	0.016397	0.019926	0.002311	0.008649	0.013458	0.013261	0.007524	0.002841	0.018158	0.007903	0.017275	0.015247	0.008141	0.012464	0.004922
48.800000	0.011140	0.017148	0.016862	0.001401	0.007862	0.016666	0.020199	0.002148	0.008730	0.013441	0.013314	0.007465	0.003126	0.018279	0.008013	0.017247	0.015314	0.008040	0.012404	0.004947
48.900000	0.011040	0.017278	0.016797	0.001202	0.008051	0.016925	0.020454	0.001990	0.008798	0.013416	0.013356	0.007396	0.003409	0.018383	0.008119	0.017204	0.015369	0.007942	0.012340	0.004981
49.000000	0.010929	0.017393	0.016718	0.001018	0.008244	0.017173	0.020690	0.001839	0.008854	0.013383	0.013388	0.007317	0.003690	0.018469	0.008219	0.017146	0.015412	0.007846	0.012272	0.005024
49.100000	0.010809	0.017492	0.016624	0.000852	0.008440	0.017410	0.020908	0.001697	0.008898	0.013341	0.013410	0.007227	0.003966	0.018538	0.008314	0.017074	0.015442	0.007752	0.012200	0.005075
49.200000	0.010680	0.017576	0.016517	0.000711	0.008637	0.017636	0.021108	0.001567	0.008930	0.013293	0.013422	0.007128	0.004237	0.018589	0.008402	0.016987	0.015459	0.007659	0.012124	0.005132
49.300000	0.010542	0.017645	0.016395	0.000605	0.008835	0.017851	0.021288	0.001451	0.008950	0.013236	0.013424	0.007020	0.004502	0.018623	0.008482	0.016886	0.015465	0.007567	0.012045	0.005194
49.400000	0.010395	0.017700	0.016261	0.000547	0.009033	0.018054	0.021451	0.001353	0.008958	0.013173	0.013417	0.006903	0.004760	0.018641	0.008555	0.016771	0.015458	0.007476	0.011961	0.005261
49.500000	0.010241	0.017740	0.016113	0.000543	0.009231	0.018245	0.021595	0.001276	0.008955	0.013103	0.013401	0.006778	0.005011	0.018642	0.008621	0.016643	0.015440	0.007386	0.011873	0.005331
49.600000	0.010079	0.017767	0.015952	0.000587	0.009427	0.018425	0.021721	0.001225	0.008940	0.013027	0.013376	0.006644	0.005254	0.018628	0.008678	0.016502	0.015410	0.007296	0.011781	0.005404
49.700000	0.009911	0.017780	0.015780	0.000665	0.009622	0.018594	0.021830	0.001202	0.008914	0.012946	0.013344	0.006504	0.005489	0.018599	0.008727	0.016348	0.015370	0.007207	0.011686	0.005478
49.800000	0.009736	0.017781	0.015596	0.000760	0.009814	0.018752	0.021922	0.001208	0.008878	0.012859	0.013303	0.006357	0.005716	0.018555	0.008768	0.016182	0.015318	0.007118	0.011587	0.005554
49.900000	0.009556	0.017769	0.015400	0.000863	0.010004	0.018898	0.021997	0.001242	0.008832	0.012768	0.013256	0.006204	0.005935	0.018497	0.008801	0.016004	0.015257	0.007029	0.011484	0.005630
50.000000	0.009370	0.017746	0.015195	0.000968	0.010192	0.019035	0.022056	0.001300	0.008775	0.012672	0.013202	0.006045	0.006145	0.018426	0.008826	0.015816	0.015186	0.006940	0.011378	0.005706
50.100000	0.009180	0.017711	0.014979	0.001071	0.010377	0.019161	0.022100	0.001379	0.008710	0.012573	0.013142	0.005883	0.006347	0.018343	0.008842	0.015617	0.015106	0.006852	0.011269	0.005782
50.200000	0.008987	0.017666	0.014755	0.001172	0.010560	0.019277	0.022129	0.001475	0.008635	0.012470	0.013077	0.005717	0.006541	0.018247	0.008850	0.015409	0.015016	0.006763	0.011157	0.005856
50.300000	0.008790	0.017611	0.014521	0.001268	0.010739	0.019384	0.022144	0.001584	0.008551	0.012365	0.013007	0.005549	0.006726	0.018140	0.008851	0.015191	0.014919	0.006674	0.011042	0.005929
50.400000	0.008591	0.017547	0.014279	0.001359	0.010916	0.019481	0.022145	0.001703	0.008460	0.012257	0.012933	0.005379	0.006903	0.018023	0.008844	0.014964	0.014814	0.006584	0.010925	0.006000
